Ano;"UF do Produto";"Código CGCE Nível 1";"Descrição CGCE Nível 1";"Valor FOB (US$)"
1999;"Rio Grande do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";35888240
1999;Paraíba;3;"BENS DE CONSUMO (BC)";34113903
1999;"São Paulo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";29041223
1999;"Rio Grande do Norte";2;"BENS INTERMEDIÁRIOS (BI)";23875565
1999;"Rio de Janeiro";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";20575953
1999;Paraíba;2;"BENS INTERMEDIÁRIOS (BI)";19069926
1999;Amazonas;1;"BENS DE CAPITAL (BK)";17993723
1999;Sergipe;3;"BENS DE CONSUMO (BC)";14904469
1999;Piauí;3;"BENS DE CONSUMO (BC)";11499088
1999;Paraíba;4;"COMBUSTÍVEIS E LUBRIFICANTES";9392031
1999;Pernambuco;4;"COMBUSTÍVEIS E LUBRIFICANTES";9083931
1999;Amazonas;4;"COMBUSTÍVEIS E LUBRIFICANTES";8673140
1999;"Distrito Federal";2;"BENS INTERMEDIÁRIOS (BI)";7988966
1999;Tocantins;2;"BENS INTERMEDIÁRIOS (BI)";7729583
1999;Sergipe;2;"BENS INTERMEDIÁRIOS (BI)";7020768
1999;Ceará;4;"COMBUSTÍVEIS E LUBRIFICANTES";6784790
1999;Amapá;3;"BENS DE CONSUMO (BC)";5221893
1999;"Rio Grande do Norte";4;"COMBUSTÍVEIS E LUBRIFICANTES";3429437
1999;"Espírito Santo";1;"BENS DE CAPITAL (BK)";3318208
1999;Ceará;1;"BENS DE CAPITAL (BK)";3096732
1999;"Espírito Santo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3083232
1999;"Minas Gerais";4;"COMBUSTÍVEIS E LUBRIFICANTES";2316964
1999;Paraná;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2167866
1999;Bahia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1985465
1999;Roraima;2;"BENS INTERMEDIÁRIOS (BI)";1663928
1999;Goiás;1;"BENS DE CAPITAL (BK)";1354955
1999;Rondônia;3;"BENS DE CONSUMO (BC)";1327334
1999;Acre;2;"BENS INTERMEDIÁRIOS (BI)";1289808
1999;"Rio Grande do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1205870
1999;"Mato Grosso do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";1202826
1999;Maranhão;3;"BENS DE CONSUMO (BC)";1200731
1999;Alagoas;3;"BENS DE CONSUMO (BC)";1040429
1999;Pernambuco;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1039077
1999;"Santa Catarina";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";904765
1999;"Mato Grosso";1;"BENS DE CAPITAL (BK)";712622
1999;Pará;1;"BENS DE CAPITAL (BK)";517682
1999;Pernambuco;1;"BENS DE CAPITAL (BK)";515420
1999;"Mato Grosso do Sul";1;"BENS DE CAPITAL (BK)";484754
1999;Bahia;1;"BENS DE CAPITAL (BK)";473742
1999;"Distrito Federal";3;"BENS DE CONSUMO (BC)";447492
1999;"Distrito Federal";4;"COMBUSTÍVEIS E LUBRIFICANTES";402234
1999;Tocantins;3;"BENS DE CONSUMO (BC)";294765
1999;Pará;4;"COMBUSTÍVEIS E LUBRIFICANTES";262461
1999;"Rio Grande do Norte";1;"BENS DE CAPITAL (BK)";226390
1999;"Distrito Federal";1;"BENS DE CAPITAL (BK)";145762
1999;Maranhão;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";135234
1999;Alagoas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";98173
1999;Paraíba;1;"BENS DE CAPITAL (BK)";98082
1999;Pará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";88394
1999;Roraima;4;"COMBUSTÍVEIS E LUBRIFICANTES";48615
1999;"Mato Grosso";4;"COMBUSTÍVEIS E LUBRIFICANTES";37312
1999;"Minas Gerais";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";35879
1999;Ceará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";32363
1999;"Distrito Federal";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";27111
1999;Rondônia;1;"BENS DE CAPITAL (BK)";23425
1999;Goiás;4;"COMBUSTÍVEIS E LUBRIFICANTES";21818
1999;"Santa Catarina";4;"COMBUSTÍVEIS E LUBRIFICANTES";21531
1999;Sergipe;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";16739
1999;Paraíba;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";10981
1999;"Rio Grande do Norte";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";9778
1999;Sergipe;4;"COMBUSTÍVEIS E LUBRIFICANTES";7669
1999;Sergipe;1;"BENS DE CAPITAL (BK)";6328
1999;Alagoas;1;"BENS DE CAPITAL (BK)";6004
1999;Acre;4;"COMBUSTÍVEIS E LUBRIFICANTES";3954
1999;Acre;3;"BENS DE CONSUMO (BC)";697
1999;Rondônia;4;"COMBUSTÍVEIS E LUBRIFICANTES";127
1998;"São Paulo";2;"BENS INTERMEDIÁRIOS (BI)";9800143623
1998;"Minas Gerais";2;"BENS INTERMEDIÁRIOS (BI)";6298232887
1998;"São Paulo";3;"BENS DE CONSUMO (BC)";4598585249
1998;"São Paulo";1;"BENS DE CAPITAL (BK)";3511937724
1998;"Rio Grande do Sul";2;"BENS INTERMEDIÁRIOS (BI)";3286815312
1998;Paraná;2;"BENS INTERMEDIÁRIOS (BI)";3186926863
1998;"Espírito Santo";2;"BENS INTERMEDIÁRIOS (BI)";2311904350
1998;Pará;2;"BENS INTERMEDIÁRIOS (BI)";2085179003
1998;"Rio Grande do Sul";3;"BENS DE CONSUMO (BC)";1879523903
1998;Bahia;2;"BENS INTERMEDIÁRIOS (BI)";1643585343
1998;"Santa Catarina";2;"BENS INTERMEDIÁRIOS (BI)";1427977351
1998;"Rio de Janeiro";2;"BENS INTERMEDIÁRIOS (BI)";1165443236
1998;"Santa Catarina";3;"BENS DE CONSUMO (BC)";989691404
1998;"Minas Gerais";3;"BENS DE CONSUMO (BC)";965963502
1998;Paraná;3;"BENS DE CONSUMO (BC)";788165072
1998;Maranhão;2;"BENS INTERMEDIÁRIOS (BI)";635250230
1998;"Mato Grosso";2;"BENS INTERMEDIÁRIOS (BI)";560024643
1998;"Rio Grande do Sul";1;"BENS DE CAPITAL (BK)";426111127
1998;Goiás;2;"BENS INTERMEDIÁRIOS (BI)";329321386
1998;"Minas Gerais";1;"BENS DE CAPITAL (BK)";313103799
1998;Alagoas;2;"BENS INTERMEDIÁRIOS (BI)";282384898
1998;"São Paulo";4;"COMBUSTÍVEIS E LUBRIFICANTES";278537541
1998;Ceará;3;"BENS DE CONSUMO (BC)";239525110
1998;Pernambuco;2;"BENS INTERMEDIÁRIOS (BI)";239066910
1998;"Rio de Janeiro";4;"COMBUSTÍVEIS E LUBRIFICANTES";231023134
1998;"Rio de Janeiro";3;"BENS DE CONSUMO (BC)";212061660
1998;Paraná;1;"BENS DE CAPITAL (BK)";207798431
1998;"Santa Catarina";1;"BENS DE CAPITAL (BK)";186164823
1998;Amazonas;3;"BENS DE CONSUMO (BC)";179359244
1998;Bahia;4;"COMBUSTÍVEIS E LUBRIFICANTES";151746836
1998;"Mato Grosso do Sul";2;"BENS INTERMEDIÁRIOS (BI)";145457355
1998;"Rio de Janeiro";1;"BENS DE CAPITAL (BK)";132312513
1998;Pará;3;"BENS DE CONSUMO (BC)";121900588
1998;Ceará;2;"BENS INTERMEDIÁRIOS (BI)";111802200
1998;Pernambuco;3;"BENS DE CONSUMO (BC)";108462349
1998;"Mato Grosso";3;"BENS DE CONSUMO (BC)";91565540
1998;"Rio Grande do Norte";3;"BENS DE CONSUMO (BC)";77578312
1998;Amazonas;2;"BENS INTERMEDIÁRIOS (BI)";65887556
1998;"Espírito Santo";3;"BENS DE CONSUMO (BC)";60575516
1998;Amapá;2;"BENS INTERMEDIÁRIOS (BI)";55350285
1998;Goiás;3;"BENS DE CONSUMO (BC)";50821487
1998;Piauí;2;"BENS INTERMEDIÁRIOS (BI)";47580473
1998;Rondônia;2;"BENS INTERMEDIÁRIOS (BI)";37241893
1998;"Rio de Janeiro";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";32663511
1998;Bahia;3;"BENS DE CONSUMO (BC)";31197424
1998;Paraná;4;"COMBUSTÍVEIS E LUBRIFICANTES";29738945
1998;"Mato Grosso do Sul";3;"BENS DE CONSUMO (BC)";29308477
1998;"Rio Grande do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";28246848
1998;"Espírito Santo";4;"COMBUSTÍVEIS E LUBRIFICANTES";27130748
1998;Paraíba;3;"BENS DE CONSUMO (BC)";26704873
1998;"Rio Grande do Norte";2;"BENS INTERMEDIÁRIOS (BI)";23380147
1998;Paraíba;2;"BENS INTERMEDIÁRIOS (BI)";22541863
1998;Sergipe;3;"BENS DE CONSUMO (BC)";19039834
1998;Tocantins;2;"BENS INTERMEDIÁRIOS (BI)";13328806
1998;"São Paulo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";12518579
1998;Sergipe;2;"BENS INTERMEDIÁRIOS (BI)";11663964
1998;Amazonas;1;"BENS DE CAPITAL (BK)";11564111
1998;Piauí;3;"BENS DE CONSUMO (BC)";11024871
1998;Alagoas;3;"BENS DE CONSUMO (BC)";9314830
1998;Amazonas;4;"COMBUSTÍVEIS E LUBRIFICANTES";8384580
1998;Pernambuco;4;"COMBUSTÍVEIS E LUBRIFICANTES";8286732
1998;Amapá;3;"BENS DE CONSUMO (BC)";6878240
1998;"Rio Grande do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";5839574
1998;"Espírito Santo";1;"BENS DE CAPITAL (BK)";5586236
1998;Pernambuco;1;"BENS DE CAPITAL (BK)";5266015
1998;Paraná;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";4385798
1998;Paraíba;4;"COMBUSTÍVEIS E LUBRIFICANTES";4041497
1998;"Distrito Federal";4;"COMBUSTÍVEIS E LUBRIFICANTES";3439525
1998;"Espírito Santo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3181123
1998;"Minas Gerais";4;"COMBUSTÍVEIS E LUBRIFICANTES";2837407
1998;Ceará;4;"COMBUSTÍVEIS E LUBRIFICANTES";2621990
1998;Roraima;2;"BENS INTERMEDIÁRIOS (BI)";2360024
1998;Bahia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";2117870
1998;Goiás;1;"BENS DE CAPITAL (BK)";1394685
1998;Pernambuco;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";961431
1998;Ceará;1;"BENS DE CAPITAL (BK)";872759
1998;Acre;2;"BENS INTERMEDIÁRIOS (BI)";794490
1998;Pará;4;"COMBUSTÍVEIS E LUBRIFICANTES";730660
1998;"Distrito Federal";3;"BENS DE CONSUMO (BC)";531240
1998;"Santa Catarina";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";529933
1998;"Mato Grosso";1;"BENS DE CAPITAL (BK)";525891
1998;Sergipe;1;"BENS DE CAPITAL (BK)";492317
1998;Maranhão;4;"COMBUSTÍVEIS E LUBRIFICANTES";491478
1998;"Rio Grande do Norte";4;"COMBUSTÍVEIS E LUBRIFICANTES";446075
1998;"Distrito Federal";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";438443
1998;"Mato Grosso do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";369308
1998;"Distrito Federal";2;"BENS INTERMEDIÁRIOS (BI)";356593
1998;Pará;1;"BENS DE CAPITAL (BK)";324026
1998;Bahia;1;"BENS DE CAPITAL (BK)";318950
1998;"Rio Grande do Norte";1;"BENS DE CAPITAL (BK)";306418
1998;Rondônia;3;"BENS DE CONSUMO (BC)";256211
1998;"Mato Grosso do Sul";1;"BENS DE CAPITAL (BK)";211821
1998;Pará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";157132
1998;"Distrito Federal";1;"BENS DE CAPITAL (BK)";123922
1998;Roraima;4;"COMBUSTÍVEIS E LUBRIFICANTES";122102
1998;Rondônia;1;"BENS DE CAPITAL (BK)";120877
1998;Maranhão;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";100926
1998;"Mato Grosso";4;"COMBUSTÍVEIS E LUBRIFICANTES";91378
1998;Tocantins;3;"BENS DE CONSUMO (BC)";90053
1998;Amapá;4;"COMBUSTÍVEIS E LUBRIFICANTES";73447
1998;Maranhão;3;"BENS DE CONSUMO (BC)";71428
1998;Amapá;1;"BENS DE CAPITAL (BK)";50000
1998;"Minas Gerais";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";45721
1998;Alagoas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";42827
1998;Paraíba;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";40232
1998;Acre;4;"COMBUSTÍVEIS E LUBRIFICANTES";39752
1998;Ceará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";28336
1998;Goiás;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";18500
1998;Amazonas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";15290
1998;Alagoas;4;"COMBUSTÍVEIS E LUBRIFICANTES";13603
1998;"Santa Catarina";4;"COMBUSTÍVEIS E LUBRIFICANTES";10668
1998;Paraíba;1;"BENS DE CAPITAL (BK)";10430
1998;Piauí;4;"COMBUSTÍVEIS E LUBRIFICANTES";10008
1998;Sergipe;4;"COMBUSTÍVEIS E LUBRIFICANTES";9343
1998;Piauí;1;"BENS DE CAPITAL (BK)";6250
1998;Sergipe;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";4046
1998;"Mato Grosso do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3985
1998;Maranhão;1;"BENS DE CAPITAL (BK)";3799
1997;"São Paulo";2;"BENS INTERMEDIÁRIOS (BI)";10448238943
1997;"Minas Gerais";2;"BENS INTERMEDIÁRIOS (BI)";6173907684
1997;"São Paulo";3;"BENS DE CONSUMO (BC)";4316328233
1997;Paraná;2;"BENS INTERMEDIÁRIOS (BI)";3729017039
1997;"Rio Grande do Sul";2;"BENS INTERMEDIÁRIOS (BI)";3677661114
1997;"São Paulo";1;"BENS DE CAPITAL (BK)";2971391194
1997;"Espírito Santo";2;"BENS INTERMEDIÁRIOS (BI)";2446346310
1997;Pará;2;"BENS INTERMEDIÁRIOS (BI)";2168520027
1997;"Rio Grande do Sul";3;"BENS DE CONSUMO (BC)";2138347113
1997;Bahia;2;"BENS INTERMEDIÁRIOS (BI)";1716780895
1997;"Santa Catarina";2;"BENS INTERMEDIÁRIOS (BI)";1410398001
1997;"Santa Catarina";3;"BENS DE CONSUMO (BC)";1197794564
1997;"Rio de Janeiro";2;"BENS INTERMEDIÁRIOS (BI)";1180345570
1997;"Mato Grosso";2;"BENS INTERMEDIÁRIOS (BI)";884021152
1997;Paraná;3;"BENS DE CONSUMO (BC)";771154779
1997;Maranhão;2;"BENS INTERMEDIÁRIOS (BI)";743687798
1997;"Minas Gerais";3;"BENS DE CONSUMO (BC)";738861319
1997;Goiás;2;"BENS INTERMEDIÁRIOS (BI)";433454080
1997;"Rio Grande do Sul";1;"BENS DE CAPITAL (BK)";425123915
1997;"Mato Grosso do Sul";2;"BENS INTERMEDIÁRIOS (BI)";356124676
1997;Alagoas;2;"BENS INTERMEDIÁRIOS (BI)";320044467
1997;"São Paulo";4;"COMBUSTÍVEIS E LUBRIFICANTES";319583077
1997;"Minas Gerais";1;"BENS DE CAPITAL (BK)";302420187
1997;Paraná;1;"BENS DE CAPITAL (BK)";281324492
1997;Pernambuco;2;"BENS INTERMEDIÁRIOS (BI)";248437200
1997;"Rio de Janeiro";4;"COMBUSTÍVEIS E LUBRIFICANTES";235973048
1997;Ceará;3;"BENS DE CONSUMO (BC)";233056662
1997;"Rio de Janeiro";3;"BENS DE CONSUMO (BC)";202304613
1997;"Santa Catarina";1;"BENS DE CAPITAL (BK)";192705197
1997;Bahia;4;"COMBUSTÍVEIS E LUBRIFICANTES";120995100
1997;Pernambuco;3;"BENS DE CONSUMO (BC)";111266734
1997;Ceará;2;"BENS INTERMEDIÁRIOS (BI)";110974892
1997;Amazonas;3;"BENS DE CONSUMO (BC)";103387032
1997;Pará;3;"BENS DE CONSUMO (BC)";93613989
1997;Amazonas;2;"BENS INTERMEDIÁRIOS (BI)";72318129
1997;"Rio de Janeiro";1;"BENS DE CAPITAL (BK)";69499370
1997;"Rio Grande do Norte";3;"BENS DE CONSUMO (BC)";67763418
1997;"Espírito Santo";3;"BENS DE CONSUMO (BC)";64897830
1997;Paraná;4;"COMBUSTÍVEIS E LUBRIFICANTES";64087642
1997;Piauí;2;"BENS INTERMEDIÁRIOS (BI)";54148758
1997;Amapá;2;"BENS INTERMEDIÁRIOS (BI)";52899735
1997;"Rio de Janeiro";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";43643569
1997;Paraíba;2;"BENS INTERMEDIÁRIOS (BI)";43229072
1997;"Mato Grosso";3;"BENS DE CONSUMO (BC)";42773234
1997;Goiás;3;"BENS DE CONSUMO (BC)";39789791
1997;Rondônia;2;"BENS INTERMEDIÁRIOS (BI)";37239982
1997;"Espírito Santo";4;"COMBUSTÍVEIS E LUBRIFICANTES";26135174
1997;"Mato Grosso do Sul";3;"BENS DE CONSUMO (BC)";26048294
1997;"Rio Grande do Norte";2;"BENS INTERMEDIÁRIOS (BI)";25295520
1997;"Rio Grande do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";24648641
1997;"São Paulo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";24339696
1997;Bahia;3;"BENS DE CONSUMO (BC)";24084257
1997;Sergipe;3;"BENS DE CONSUMO (BC)";21837675
1997;Paraíba;3;"BENS DE CONSUMO (BC)";21510012
1997;Paraíba;4;"COMBUSTÍVEIS E LUBRIFICANTES";20695749
1997;Alagoas;3;"BENS DE CONSUMO (BC)";20657523
1997;Sergipe;2;"BENS INTERMEDIÁRIOS (BI)";17628989
1997;Pernambuco;4;"COMBUSTÍVEIS E LUBRIFICANTES";11254458
1997;Amazonas;1;"BENS DE CAPITAL (BK)";10405141
1997;Tocantins;2;"BENS INTERMEDIÁRIOS (BI)";9797289
1997;Amapá;3;"BENS DE CONSUMO (BC)";8077282
1997;Amazonas;4;"COMBUSTÍVEIS E LUBRIFICANTES";7309411
1997;Piauí;3;"BENS DE CONSUMO (BC)";6627781
1997;"Espírito Santo";1;"BENS DE CAPITAL (BK)";6309340
1997;"Distrito Federal";4;"COMBUSTÍVEIS E LUBRIFICANTES";5202813
1997;Ceará;4;"COMBUSTÍVEIS E LUBRIFICANTES";4736604
1997;Bahia;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";4258891
1997;Paraná;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";4047178
1997;Ceará;1;"BENS DE CAPITAL (BK)";3624330
1997;"Espírito Santo";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3463652
1997;Amapá;1;"BENS DE CAPITAL (BK)";3140000
1997;Roraima;2;"BENS INTERMEDIÁRIOS (BI)";2548471
1997;Goiás;1;"BENS DE CAPITAL (BK)";2173901
1997;"Minas Gerais";4;"COMBUSTÍVEIS E LUBRIFICANTES";1872408
1997;"Rio Grande do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1716170
1997;"Distrito Federal";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";1064507
1997;"Distrito Federal";2;"BENS INTERMEDIÁRIOS (BI)";982852
1997;Pernambuco;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";918346
1997;Pará;1;"BENS DE CAPITAL (BK)";815276
1997;"Mato Grosso do Sul";1;"BENS DE CAPITAL (BK)";761002
1997;"Distrito Federal";3;"BENS DE CONSUMO (BC)";675618
1997;Maranhão;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";594975
1997;Pernambuco;1;"BENS DE CAPITAL (BK)";578774
1997;"Minas Gerais";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";573241
1997;"Santa Catarina";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";497835
1997;"Rio Grande do Norte";4;"COMBUSTÍVEIS E LUBRIFICANTES";456908
1997;"Mato Grosso do Sul";4;"COMBUSTÍVEIS E LUBRIFICANTES";450012
1997;Pará;4;"COMBUSTÍVEIS E LUBRIFICANTES";354981
1997;Bahia;1;"BENS DE CAPITAL (BK)";347055
1997;"Santa Catarina";4;"COMBUSTÍVEIS E LUBRIFICANTES";310710
1997;Acre;2;"BENS INTERMEDIÁRIOS (BI)";146598
1997;Maranhão;4;"COMBUSTÍVEIS E LUBRIFICANTES";140477
1997;Rondônia;3;"BENS DE CONSUMO (BC)";122236
1997;"Distrito Federal";1;"BENS DE CAPITAL (BK)";107262
1997;"Mato Grosso";4;"COMBUSTÍVEIS E LUBRIFICANTES";105534
1997;Pará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";95178
1997;Acre;4;"COMBUSTÍVEIS E LUBRIFICANTES";60156
1997;Ceará;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";59256
1997;Paraíba;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";52024
1997;Roraima;4;"COMBUSTÍVEIS E LUBRIFICANTES";33697
1997;Maranhão;3;"BENS DE CONSUMO (BC)";33569
1997;Piauí;4;"COMBUSTÍVEIS E LUBRIFICANTES";29980
1997;Goiás;4;"COMBUSTÍVEIS E LUBRIFICANTES";18116
1997;Alagoas;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";17864
1997;"Mato Grosso";1;"BENS DE CAPITAL (BK)";16627
1997;Sergipe;4;"COMBUSTÍVEIS E LUBRIFICANTES";12612
1997;"Mato Grosso do Sul";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";12582
1997;"Rio Grande do Norte";9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";11931
1997;Alagoas;4;"COMBUSTÍVEIS E LUBRIFICANTES";10404
1997;"Rio Grande do Norte";1;"BENS DE CAPITAL (BK)";5047
1997;Sergipe;9;"BENS NÃO ESPECIFICADOS ANTERIORMENTE";3193
1997;Roraima;3;"BENS DE CONSUMO (BC)";725
1997;Alagoas;1;"BENS DE CAPITAL (BK)";586
1997;Maranhão;1;"BENS DE CAPITAL (BK)";6
